src_ip,dst_ip,dst_port,proto,service,duration,src_bytes,dst_bytes,conn_state,missed_bytes,src_pkts,src_ip_bytes,dst_pkts,dst_ip_bytes,label,type
192.168.1.31,176.28.50.165,80,tcp,http,0.655332,206,2496,SF,0,6,526,6,2816,1,injection
192.168.1.31,176.28.50.165,80,tcp,-,1.918032,0,0,SF,0,4,216,2,112,1,injection
192.168.1.31,176.28.50.165,80,tcp,-,1.497311,0,0,SF,0,4,216,2,112,1,injection
192.168.1.31,176.28.50.165,80,tcp,http,0.640389,206,2496,SF,0,6,526,6,2816,1,injection
192.168.1.31,176.28.50.165,80,tcp,-,1.900466,0,0,SF,0,4,216,2,112,1,injection
192.168.1.31,176.28.50.165,80,tcp,-,1.049212,0,0,SF,0,4,216,2,112,1,injection
192.168.1.31,176.28.50.165,80,tcp,http,0.66942,206,2496,SF,0,6,526,6,2816,1,injection
192.168.1.31,176.28.50.165,80,tcp,-,2.092726,0,0,SF,0,4,216,2,112,1,injection
192.168.1.31,176.28.50.165,80,tcp,http,0.664211,206,2496,SF,0,6,526,6,2816,1,injection
192.168.1.31,176.28.50.165,80,tcp,-,2.439452,0,0,SF,0,4,216,2,112,1,injection
192.168.1.31,176.28.50.165,80,tcp,-,1.802551,0,0,SF,0,4,216,2,112,1,injection
192.168.1.31,176.28.50.165,80,tcp,-,1.259929,0,0,SF,0,4,216,2,112,1,injection
192.168.1.31,176.28.50.165,80,tcp,http,0.661456,206,2496,SF,0,6,526,6,2816,1,injection
192.168.1.31,176.28.50.165,80,tcp,-,2.475288,0,0,SF,0,4,216,2,112,1,injection
192.168.1.31,176.28.50.165,80,tcp,-,1.733313,0,0,SF,0,4,216,2,112,1,injection
192.168.1.31,176.28.50.165,80,tcp,http,0.658612,206,2496,SF,0,6,526,6,2816,1,injection
192.168.1.31,176.28.50.165,80,tcp,-,2.131638,0,0,SF,0,4,216,2,112,1,injection
192.168.1.31,176.28.50.165,80,tcp,http,0.641948,206,2496,SF,0,6,526,6,2816,1,injection
192.168.1.31,176.28.50.165,80,tcp,-,2.064772,0,0,SF,0,4,216,2,112,1,injection
192.168.1.31,176.28.50.165,80,tcp,http,0.667529,206,2496,SF,0,6,526,6,2816,1,injection
192.168.1.31,176.28.50.165,80,tcp,-,1.777575,0,0,SF,0,4,216,2,112,1,injection
192.168.1.31,176.28.50.165,80,tcp,-,1.599613,0,0,SF,0,4,216,2,112,1,injection
192.168.1.31,176.28.50.165,80,tcp,-,1.562671,0,0,SF,0,4,216,2,112,1,injection
192.168.1.31,176.28.50.165,80,tcp,-,1.164216,0,0,SF,0,4,216,2,112,1,injection
192.168.1.31,176.28.50.165,80,tcp,http,0.652005,206,2496,SF,0,6,526,6,2816,1,injection
192.168.1.31,176.28.50.165,80,tcp,-,2.27746,0,0,SF,0,4,216,2,112,1,injection
192.168.1.31,176.28.50.165,80,tcp,http,0.661324,206,2496,SF,0,6,526,6,2816,1,injection
192.168.1.31,176.28.50.165,80,tcp,http,0.664246,206,2496,SF,0,6,526,6,2816,1,injection
192.168.1.31,176.28.50.165,80,tcp,-,2.146364,0,0,SF,0,4,216,2,112,1,injection
192.168.1.31,176.28.50.165,80,tcp,-,2.145987,0,0,SF,0,4,216,2,112,1,injection
192.168.1.31,192.168.1.1,53,udp,dns,0.00268,74,90,SF,0,2,130,2,146,1,injection
192.168.1.31,192.168.1.190,80,tcp,http,1.249263,287,2205,SF,0,6,607,6,2525,1,injection
192.168.1.31,192.168.1.190,80,tcp,http,0.046644,214,1919,SF,0,6,534,6,2239,1,injection
192.168.1.31,192.168.1.190,80,tcp,http,1.092733,260,2205,SF,0,6,580,6,2525,1,injection
192.168.1.31,192.168.1.190,80,tcp,http,1.966728,259,2205,SF,0,6,579,6,2525,1,injection
192.168.1.31,192.168.1.190,80,tcp,http,2.048683,288,2205,SF,0,5,556,6,2525,1,injection
192.168.1.31,192.168.1.190,80,tcp,http,0.035844,214,1919,SF,0,5,482,6,2239,1,injection
192.168.1.31,192.168.1.190,80,tcp,http,0.974772,260,2205,SF,0,5,528,6,2525,1,injection
192.168.1.31,192.168.1.190,80,tcp,http,1.456838,259,2205,SF,0,5,527,6,2525,1,injection
192.168.1.31,192.168.1.190,80,tcp,http,1.594911,284,2205,SF,0,5,552,6,2525,1,injection
192.168.1.31,192.168.1.190,80,tcp,http,0.024737,214,1919,SF,0,5,482,6,2239,1,injection
192.168.1.31,192.168.1.190,80,tcp,http,0.969355,260,2205,SF,0,5,528,6,2525,1,injection
192.168.1.31,192.168.1.190,80,tcp,http,0.034087,214,1919,SF,0,6,534,6,2239,1,injection
192.168.1.31,192.168.1.190,80,tcp,http,1.002466,260,2205,SF,0,5,528,6,2525,1,injection
192.168.1.31,192.168.1.190,80,tcp,http,1.583655,259,2205,SF,0,5,527,6,2525,1,injection
192.168.1.31,192.168.1.190,80,tcp,http,2.002279,259,2205,SF,0,5,527,6,2525,1,injection
192.168.1.31,192.168.1.190,80,tcp,http,1.751131,290,2205,SF,0,5,558,6,2525,1,injection
192.168.1.31,192.168.1.190,80,tcp,http,2.090572,290,2205,SF,0,6,610,6,2525,1,injection
192.168.1.31,192.168.1.1,53,udp,dns,0.004812,74,90,SF,0,2,130,2,146,1,injection
192.168.1.31,192.168.1.1,53,udp,dns,0.003074,74,90,SF,0,2,130,2,146,1,injection
192.168.1.31,192.168.1.152,80,tcp,http,0.049134,183,3440,SF,0,6,503,7,3812,1,injection
192.168.1.31,192.168.1.152,80,tcp,http,1.026694,183,3440,SF,0,5,451,6,3760,1,injection
192.168.1.31,192.168.1.152,80,tcp,http,0.069392,183,3440,SF,0,6,503,7,3812,1,injection
192.168.1.31,192.168.1.152,80,tcp,http,1.023255,183,3440,SF,0,5,451,6,3760,1,injection
192.168.1.31,192.168.1.152,80,tcp,http,1.594187,186,3440,SF,0,5,454,7,3812,1,injection
192.168.1.31,192.168.1.152,80,tcp,http,1.722815,186,3440,SF,0,5,454,6,3760,1,injection
192.168.1.31,192.168.1.152,80,tcp,http,1.6678,209,3440,SF,0,5,477,6,3760,1,injection
192.168.1.31,192.168.1.152,80,tcp,http,1.791868,205,3440,SF,0,5,473,6,3760,1,injection
192.168.1.31,192.168.1.152,80,tcp,http,0.02088,183,3440,SF,0,5,451,7,3812,1,injection
192.168.1.31,192.168.1.152,80,tcp,http,1.007762,183,3440,SF,0,5,451,6,3760,1,injection
192.168.1.31,192.168.1.152,80,tcp,http,2.07257,186,3440,SF,0,5,454,7,3812,1,injection
192.168.1.31,192.168.1.152,80,tcp,http,2.166028,211,3440,SF,0,5,479,6,3760,1,injection
192.168.1.31,192.168.1.152,80,tcp,http,0.062423,183,3440,SF,0,5,451,6,3760,1,injection
192.168.1.31,192.168.1.152,80,tcp,http,1.00658,183,3440,SF,0,5,451,6,3760,1,injection
192.168.1.31,192.168.1.152,80,tcp,http,1.472463,186,3440,SF,0,5,454,7,3812,1,injection
192.168.1.31,192.168.1.1,53,udp,dns,0.008628,74,90,SF,0,2,130,2,146,1,injection
192.168.1.31,192.168.1.1,53,udp,dns,0.002672,74,90,SF,0,2,130,2,146,1,injection
192.168.1.31,192.168.1.1,53,udp,dns,0.003832,74,90,SF,0,2,130,2,146,1,injection
192.168.1.31,192.168.1.1,53,udp,dns,0.002692,80,112,SF,0,2,136,2,168,1,injection
192.168.1.31,192.168.1.1,53,udp,dns,0.004127,74,90,SF,0,2,130,2,146,1,injection
192.168.1.31,192.168.1.195,80,tcp,http,0.97166,311,524,SF,0,5,531,4,696,1,injection
192.168.1.31,192.168.1.195,80,tcp,http,0.026876,210,524,SF,0,5,430,4,696,1,injection
192.168.1.31,192.168.1.195,80,tcp,-,0.094369,0,0,SF,0,4,180,3,132,1,injection
192.168.1.31,192.168.1.195,80,tcp,-,0.079111,0,0,SF,0,4,180,3,132,1,injection
192.168.1.31,192.168.1.195,80,tcp,-,0.067657,0,0,SF,0,4,180,3,132,1,injection
192.168.1.31,192.168.1.195,80,tcp,http,0.047768,210,524,SF,0,5,430,4,696,1,injection
192.168.1.31,192.168.1.195,80,tcp,-,0.121143,0,0,SF,0,4,180,3,132,1,injection
192.168.1.31,192.168.1.195,80,tcp,-,0.108837,0,0,SF,0,4,180,3,132,1,injection
192.168.1.31,192.168.1.195,80,tcp,-,0.096529,0,0,SF,0,4,180,3,132,1,injection
192.168.1.31,192.168.1.195,80,tcp,http,1.311739,238,1951,SF,0,5,458,5,2163,1,injection
192.168.1.31,192.168.1.195,80,tcp,http,1.049201,318,524,SF,0,5,538,4,696,1,injection
192.168.1.31,192.168.1.195,80,tcp,http,1.318814,238,1951,SF,0,5,458,5,2163,1,injection
192.168.1.31,192.168.1.1,53,udp,dns,0.003528,74,90,SF,0,2,130,2,146,1,injection
192.168.1.31,192.168.1.1,53,udp,dns,0.002817,74,90,SF,0,2,130,2,146,1,injection
192.168.1.31,192.168.1.1,53,udp,dns,0.007579,80,112,SF,0,2,136,2,168,1,injection
192.168.1.31,192.168.1.1,53,udp,dns,0.007235,74,90,SF,0,2,130,2,146,1,injection
192.168.1.31,192.168.1.1,53,udp,dns,0.032348,74,90,SF,0,2,130,2,146,1,injection
192.168.1.31,192.168.1.1,53,udp,dns,0.002733,74,90,SF,0,2,130,2,146,1,injection
192.168.1.31,192.168.1.1,53,udp,dns,0.004504,74,90,SF,0,2,130,2,146,1,injection
192.168.1.31,192.168.1.1,53,udp,dns,0.002815,74,90,SF,0,2,130,2,146,1,injection
192.168.1.31,52.59.177.21,80,tcp,http,2.304165,373,11979,SF,0,6,693,12,12611,1,injection
192.168.1.31,52.59.177.21,80,tcp,http,2.471021,375,11979,SF,0,6,695,13,12663,1,injection
192.168.1.31,52.59.177.21,80,tcp,http,2.232355,350,11979,SF,0,6,670,12,12611,1,injection
192.168.1.31,52.59.177.21,80,tcp,http,0.652428,192,12183,SF,0,6,512,13,12867,1,injection
192.168.1.31,52.59.177.21,80,tcp,http,1.87245,347,11979,SF,0,6,667,12,12611,1,injection
192.168.1.31,52.59.177.21,80,tcp,http,2.170081,373,11979,SF,0,7,745,12,12611,1,injection
192.168.1.31,52.59.177.21,80,tcp,http,2.182919,350,11979,SF,0,6,670,12,12611,1,injection
192.168.1.31,52.59.177.21,80,tcp,http,1.985119,374,11979,SF,0,6,694,12,12611,1,injection
192.168.1.31,52.59.177.21,80,tcp,http,2.214695,374,11979,SF,0,7,746,12,12611,1,injection
192.168.1.31,192.168.1.1,53,udp,dns,0.003867,74,90,SF,0,2,130,2,146,1,injection
192.168.1.31,192.168.1.1,53,udp,dns,0.00312,74,90,SF,0,2,130,2,146,1,injection
192.168.1.31,192.168.1.1,53,udp,dns,0.002721,74,90,SF,0,2,130,2,146,1,injection
192.168.1.31,192.168.1.1,53,udp,dns,0.002802,80,112,SF,0,2,136,2,168,1,injection
192.168.1.31,192.168.1.1,53,udp,dns,0.004422,74,90,SF,0,2,130,2,146,1,injection
192.168.1.31,176.28.50.165,80,tcp,-,2.088081,0,0,SF,0,4,216,2,112,1,injection
192.168.1.31,176.28.50.165,80,tcp,-,1.73418,0,0,SF,0,4,216,2,112,1,injection
192.168.1.31,176.28.50.165,80,tcp,-,0.915575,0,0,SF,0,4,216,2,112,1,injection
192.168.1.31,176.28.50.165,80,tcp,-,2.134036,0,0,SF,0,4,216,2,112,1,injection
192.168.1.31,176.28.50.165,80,tcp,-,1.419226,0,0,SF,0,4,216,2,112,1,injection
192.168.1.31,176.28.50.165,80,tcp,-,1.801882,0,0,SF,0,4,216,2,112,1,injection
192.168.1.31,176.28.50.165,80,tcp,-,1.378597,0,0,SF,0,4,216,2,112,1,injection
192.168.1.31,176.28.50.165,80,tcp,-,1.745825,0,0,SF,0,4,216,2,112,1,injection
192.168.1.31,176.28.50.165,80,tcp,-,1.429935,0,0,SF,0,4,216,2,112,1,injection
192.168.1.31,176.28.50.165,80,tcp,http,0.664621,206,2496,SF,0,6,526,6,2816,1,injection
192.168.1.31,176.28.50.165,80,tcp,-,2.22106,0,0,SF,0,4,216,2,112,1,injection
192.168.1.31,176.28.50.165,80,tcp,http,0.649175,206,2496,SF,0,6,526,6,2816,1,injection
192.168.1.31,176.28.50.165,80,tcp,-,2.154961,0,0,SF,0,4,216,2,112,1,injection
192.168.1.31,176.28.50.165,80,tcp,-,1.229163,0,0,SF,0,4,216,2,112,1,injection
192.168.1.31,176.28.50.165,80,tcp,-,1.922806,0,0,SF,0,4,216,2,112,1,injection
192.168.1.31,176.28.50.165,80,tcp,-,1.816401,0,0,SF,0,4,216,2,112,1,injection
192.168.1.31,176.28.50.165,80,tcp,-,1.788384,0,0,SF,0,4,216,2,112,1,injection
192.168.1.31,176.28.50.165,80,tcp,http,0.66991,206,2496,SF,0,6,526,6,2816,1,injection
192.168.1.31,176.28.50.165,80,tcp,-,2.025994,0,0,SF,0,4,216,2,112,1,injection
192.168.1.31,176.28.50.165,80,tcp,http,0.658757,206,2496,SF,0,5,474,6,2816,1,injection
192.168.1.31,176.28.50.165,80,tcp,-,2.175576,0,0,SF,0,4,216,2,112,1,injection
192.168.1.31,176.28.50.165,80,tcp,-,1.142438,0,0,SF,0,4,216,2,112,1,injection
192.168.1.31,176.28.50.165,80,tcp,http,0.656488,206,2496,SF,0,6,526,6,2816,1,injection
192.168.1.31,176.28.50.165,80,tcp,-,1.389485,0,0,SF,0,4,216,2,112,1,injection
192.168.1.31,176.28.50.165,80,tcp,-,1.740997,0,0,SF,0,4,216,2,112,1,injection
192.168.1.31,176.28.50.165,80,tcp,-,2.083437,0,0,SF,0,4,216,2,112,1,injection
192.168.1.31,176.28.50.165,80,tcp,http,0.65986,206,2496,SF,0,6,526,6,2816,1,injection
192.168.1.31,176.28.50.165,80,tcp,-,1.60537,0,0,SF,0,4,216,2,112,1,injection
192.168.1.31,176.28.50.165,80,tcp,http,0.650406,206,2496,SF,0,6,526,6,2816,1,injection
192.168.1.31,176.28.50.165,80,tcp,-,1.845374,0,0,SF,0,4,216,2,112,1,injection
192.168.1.31,176.28.50.165,80,tcp,-,1.423535,0,0,SF,0,4,216,2,112,1,injection
192.168.1.31,176.28.50.165,80,tcp,-,1.723445,0,0,SF,0,4,216,2,112,1,injection
192.168.1.31,176.28.50.165,80,tcp,-,1.110557,0,0,SF,0,4,216,2,112,1,injection
192.168.1.31,176.28.50.165,80,tcp,-,1.377835,0,0,SF,0,4,216,2,112,1,injection
192.168.1.31,176.28.50.165,80,tcp,-,1.86847,0,0,SF,0,4,216,2,112,1,injection
192.168.1.31,176.28.50.165,80,tcp,-,1.832036,0,0,SF,0,4,216,2,112,1,injection
192.168.1.31,176.28.50.165,80,tcp,-,1.583698,0,0,SF,0,4,216,2,112,1,injection
192.168.1.31,176.28.50.165,80,tcp,-,1.863583,0,0,SF,0,4,216,2,112,1,injection
192.168.1.31,176.28.50.165,80,tcp,-,1.676467,0,0,SF,0,4,216,2,112,1,injection
192.168.1.31,176.28.50.165,80,tcp,http,0.665317,206,2496,SF,0,6,526,6,2816,1,injection
192.168.1.31,176.28.50.165,80,tcp,-,1.962795,0,0,SF,0,4,216,2,112,1,injection
192.168.1.31,176.28.50.165,80,tcp,-,1.431506,0,0,SF,0,4,216,2,112,1,injection
192.168.1.31,176.28.50.165,80,tcp,-,1.747908,0,0,SF,0,4,216,2,112,1,injection
192.168.1.31,176.28.50.165,80,tcp,-,1.355856,0,0,SF,0,4,216,2,112,1,injection
192.168.1.31,176.28.50.165,80,tcp,-,1.273712,0,0,SF,0,4,216,2,112,1,injection
192.168.1.31,176.28.50.165,80,tcp,-,1.521116,0,0,SF,0,4,216,2,112,1,injection
192.168.1.31,176.28.50.165,80,tcp,-,1.53463,0,0,SF,0,4,216,2,112,1,injection
192.168.1.31,176.28.50.165,80,tcp,-,1.48365,0,0,SF,0,4,216,2,112,1,injection
192.168.1.31,176.28.50.165,80,tcp,-,1.35308,0,0,SF,0,4,216,2,112,1,injection
192.168.1.31,176.28.50.165,80,tcp,-,1.633499,0,0,SF,0,4,216,2,112,1,injection
192.168.1.31,176.28.50.165,80,tcp,-,1.481944,0,0,SF,0,4,216,2,112,1,injection
192.168.1.31,192.168.1.1,53,udp,dns,0.002748,74,90,SF,0,2,130,2,146,1,injection
192.168.1.31,192.168.1.1,53,udp,dns,0.003059,74,90,SF,0,2,130,2,146,1,injection
192.168.1.31,192.168.1.190,80,tcp,http,2.229016,260,1919,SF,0,5,528,6,2239,1,injection
192.168.1.31,192.168.1.1,53,udp,dns,0.00635,74,90,SF,0,2,130,2,146,1,injection
192.168.1.31,192.168.1.190,80,tcp,http,2.128299,260,1919,SF,0,6,580,6,2239,1,injection
192.168.1.31,192.168.1.190,80,tcp,http,2.03494,234,1919,SF,0,5,502,6,2239,1,injection
192.168.1.31,192.168.1.190,80,tcp,http,1.236979,287,2205,SF,0,6,607,6,2525,1,injection
192.168.1.31,192.168.1.190,80,tcp,http,0.818598,287,2205,SF,0,5,555,6,2525,1,injection
192.168.1.31,192.168.1.190,80,tcp,http,1.052498,287,2205,SF,0,5,555,6,2525,1,injection
192.168.1.31,192.168.1.190,80,tcp,http,1.231461,287,2205,SF,0,6,607,6,2525,1,injection
192.168.1.31,192.168.1.190,80,tcp,http,1.749556,260,1919,SF,0,5,528,6,2239,1,injection
192.168.1.31,192.168.1.152,80,tcp,http,1.61137,211,3440,SF,0,6,531,7,3812,1,injection
192.168.1.31,192.168.1.152,80,tcp,http,3.198272,210,3440,SF,0,5,478,6,3760,1,injection
192.168.1.31,192.168.1.152,80,tcp,http,2.800584,210,3440,SF,0,5,478,6,3760,1,injection
192.168.1.31,192.168.1.152,80,tcp,http,4.602477,210,3440,SF,0,5,478,6,3760,1,injection
192.168.1.31,192.168.1.152,80,tcp,http,0.008223,183,3440,SF,0,5,451,7,3812,1,injection
192.168.1.31,192.168.1.152,80,tcp,http,0.922726,183,3440,SF,0,5,451,6,3760,1,injection
192.168.1.31,192.168.1.152,80,tcp,http,3.649722,229,3440,SF,0,5,497,6,3760,1,injection
192.168.1.31,192.168.1.152,80,tcp,http,1.494237,186,3440,SF,0,6,506,7,3812,1,injection
192.168.1.31,192.168.1.152,80,tcp,http,1.532569,209,3440,SF,0,5,477,7,3812,1,injection
192.168.1.31,192.168.1.152,80,tcp,http,3.717192,229,3440,SF,0,5,497,6,3760,1,injection
192.168.1.31,192.168.1.152,80,tcp,http,4.178073,229,3440,SF,0,5,497,6,3760,1,injection
192.168.1.31,192.168.1.152,80,tcp,http,4.140403,229,3440,SF,0,6,549,7,3812,1,injection
192.168.1.31,192.168.1.152,80,tcp,http,3.423889,210,3440,SF,0,5,478,6,3760,1,injection
192.168.1.31,192.168.1.1,53,udp,dns,0.003138,74,90,SF,0,2,130,2,146,1,injection
192.168.1.31,192.168.1.1,53,udp,dns,0.002568,80,112,SF,0,2,136,2,168,1,injection
192.168.1.31,192.168.1.195,80,tcp,http,0.785468,239,524,SF,0,5,459,4,696,1,injection
192.168.1.31,192.168.1.195,80,tcp,http,0.730371,238,1951,SF,0,5,458,5,2163,1,injection
192.168.1.31,52.59.177.21,80,tcp,http,0.645887,192,12183,SF,0,6,512,12,12815,1,injection
192.168.1.31,52.59.177.21,80,tcp,http,1.52981,347,11979,SF,0,6,667,12,12611,1,injection
192.168.1.31,52.59.177.21,80,tcp,http,2.173906,373,11979,SF,0,5,641,12,12611,1,injection
192.168.1.31,52.59.177.21,80,tcp,http,1.886988,350,11979,SF,0,6,670,12,12611,1,injection
192.168.1.31,52.59.177.21,80,tcp,http,1.931269,374,11979,SF,0,6,694,12,12611,1,injection
192.168.1.31,52.59.177.21,80,tcp,http,2.681872,238,12183,SF,0,6,558,12,12815,1,injection
192.168.1.31,52.59.177.21,80,tcp,http,1.844598,377,11979,SF,0,5,645,12,12611,1,injection
192.168.1.31,52.59.177.21,80,tcp,http,2.039555,374,11979,SF,0,7,746,12,12611,1,injection
192.168.1.31,52.59.177.21,80,tcp,http,2.909854,238,12183,SF,0,5,506,12,12815,1,injection
192.168.1.31,176.28.50.165,80,tcp,-,0.945057,0,0,SF,0,4,216,2,112,1,injection
192.168.1.31,176.28.50.165,80,tcp,-,1.339888,0,0,SF,0,4,216,2,112,1,injection
192.168.1.31,176.28.50.165,80,tcp,-,1.131113,0,0,SF,0,4,216,2,112,1,injection
192.168.1.31,176.28.50.165,80,tcp,-,1.283343,0,0,SF,0,4,216,2,112,1,injection
192.168.1.31,192.168.1.190,80,tcp,http,1.618247,260,1919,SF,0,5,528,6,2239,1,injection
192.168.1.31,192.168.1.190,80,tcp,http,1.245966,260,1919,SF,0,6,580,6,2239,1,injection
192.168.1.31,192.168.1.190,80,tcp,http,1.506043,234,1919,SF,0,5,502,6,2239,1,injection
192.168.1.31,192.168.1.190,80,tcp,http,1.162782,260,1919,SF,0,5,528,6,2239,1,injection
192.168.1.31,192.168.1.190,80,tcp,http,1.32968,260,1919,SF,0,5,528,6,2239,1,injection
192.168.1.31,192.168.1.190,80,tcp,http,0.95257,234,1919,SF,0,5,502,6,2239,1,injection
192.168.1.31,192.168.1.190,80,tcp,http,1.187417,260,1919,SF,0,5,528,6,2239,1,injection
192.168.1.31,192.168.1.190,80,tcp,http,1.052815,234,1919,SF,0,5,502,6,2239,1,injection
192.168.1.31,192.168.1.190,80,tcp,http,0.858476,260,1919,SF,0,5,528,6,2239,1,injection
192.168.1.31,192.168.1.190,80,tcp,http,0.813932,260,1919,SF,0,5,528,6,2239,1,injection
192.168.1.31,192.168.1.152,80,tcp,http,4.388778,229,3440,SF,0,5,497,6,3760,1,injection
192.168.1.31,192.168.1.152,80,tcp,http,5.31311,229,3440,SF,0,5,497,7,3812,1,injection
192.168.1.31,192.168.1.152,80,tcp,http,5.271516,229,3440,SF,0,5,497,6,3760,1,injection
192.168.1.31,192.168.1.152,80,tcp,http,3.777205,210,3440,SF,0,5,478,6,3760,1,injection
192.168.1.31,192.168.1.152,80,tcp,http,4.236584,229,3440,SF,0,5,497,7,3812,1,injection
192.168.1.31,192.168.1.195,80,tcp,http,0.452234,242,524,SF,0,5,462,4,696,1,injection
192.168.1.31,192.168.1.195,80,tcp,http,0.594249,238,1951,SF,0,5,458,5,2163,1,injection
192.168.1.31,192.168.1.195,80,tcp,http,0.675914,252,524,SF,0,6,512,5,736,1,injection
192.168.1.31,192.168.1.195,80,tcp,http,1.104016,238,1951,SF,0,5,458,6,2203,1,injection
192.168.1.31,192.168.1.195,80,tcp,http,0.980179,259,524,SF,0,5,479,4,696,1,injection
192.168.1.31,52.59.177.21,80,tcp,http,3.061729,239,12184,S1,1,4,454,10,10664,1,injection
192.168.1.31,52.59.177.21,80,tcp,http,3.297152,238,12183,SF,0,5,506,12,12815,1,injection
192.168.1.31,52.59.177.21,80,tcp,http,1.964886,374,11979,SF,0,5,642,12,12611,1,injection
192.168.1.31,52.59.177.21,80,tcp,http,2.916508,238,12183,SF,0,6,558,12,12815,1,injection
192.168.1.31,52.59.177.21,80,tcp,http,3.312147,238,12183,SF,0,5,506,12,12815,1,injection
192.168.1.31,52.59.177.21,80,tcp,http,2.648821,212,12183,SF,0,6,532,11,12763,1,injection
192.168.1.31,52.59.177.21,80,tcp,http,3.388486,238,12183,SF,0,6,558,12,12815,1,injection
192.168.1.31,52.59.177.21,80,tcp,http,2.790251,212,12183,SF,0,6,532,12,12815,1,injection
192.168.1.31,52.59.177.21,80,tcp,http,3.848727,238,12183,SF,0,5,506,11,12763,1,injection
192.168.1.31,52.59.177.21,80,tcp,http,3.22317,212,12183,SF,0,5,480,12,12815,1,injection
192.168.1.31,52.59.177.21,80,tcp,http,3.34174,238,12183,SF,0,5,506,11,12763,1,injection
192.168.1.31,192.168.1.190,80,tcp,http,0.691942,234,1919,SF,0,5,502,6,2239,1,injection
192.168.1.31,192.168.1.190,80,tcp,http,0.106183,234,1919,SF,0,5,502,6,2239,1,injection
192.168.1.31,192.168.1.190,80,tcp,http,0.091333,272,1919,SF,0,6,592,6,2239,1,injection
192.168.1.31,192.168.1.190,80,tcp,http,0.105393,272,1919,SF,0,6,592,6,2239,1,injection
192.168.1.31,192.168.1.190,80,tcp,http,0.105924,266,1919,SF,0,5,534,6,2239,1,injection
192.168.1.31,192.168.1.190,80,tcp,http,0.092563,266,1919,SF,0,5,534,6,2239,1,injection
192.168.1.31,192.168.1.190,80,tcp,http,0.087079,234,1919,SF,0,6,554,6,2239,1,injection
192.168.1.31,192.168.1.190,80,tcp,http,0.128603,264,1919,SF,0,6,584,6,2239,1,injection
192.168.1.31,192.168.1.190,80,tcp,http,0.084579,272,1919,SF,0,6,592,6,2239,1,injection
192.168.1.31,192.168.1.190,80,tcp,http,0.131857,264,1919,SF,0,5,532,6,2239,1,injection
192.168.1.31,192.168.1.190,80,tcp,http,0.166918,243,1919,SF,0,5,511,6,2239,1,injection
192.168.1.31,192.168.1.190,80,tcp,http,0.061482,272,1919,SF,0,6,592,6,2239,1,injection
192.168.1.31,192.168.1.190,80,tcp,http,0.068564,266,1919,SF,0,5,534,6,2239,1,injection
192.168.1.31,192.168.1.190,80,tcp,http,0.083797,266,1919,SF,0,5,534,6,2239,1,injection
192.168.1.31,192.168.1.190,80,tcp,http,0.097395,264,1919,SF,0,5,532,6,2239,1,injection
192.168.1.31,192.168.1.190,80,tcp,http,0.125214,243,1919,SF,0,6,563,6,2239,1,injection
192.168.1.31,192.168.1.190,80,tcp,http,0.089618,264,1919,SF,0,5,532,6,2239,1,injection
192.168.1.31,192.168.1.190,80,tcp,http,0.140095,353,1919,SF,0,5,621,6,2239,1,injection
192.168.1.31,192.168.1.190,80,tcp,http,0.101304,243,1919,SF,0,5,511,6,2239,1,injection
192.168.1.31,192.168.1.190,80,tcp,http,0.078394,243,1919,SF,0,5,511,6,2239,1,injection
192.168.1.31,192.168.1.190,80,tcp,http,0.105655,234,1919,SF,0,6,554,6,2239,1,injection
192.168.1.31,192.168.1.190,80,tcp,http,0.103377,353,1919,SF,0,6,673,6,2239,1,injection
192.168.1.31,192.168.1.190,80,tcp,http,0.088166,234,1919,SF,0,5,502,6,2239,1,injection
192.168.1.31,192.168.1.190,80,tcp,http,0.089296,353,1919,SF,0,5,621,6,2239,1,injection
192.168.1.31,192.168.1.190,80,tcp,http,0.124127,272,1919,SF,0,5,540,6,2239,1,injection
192.168.1.31,192.168.1.190,80,tcp,http,0.094438,272,1919,SF,0,6,592,6,2239,1,injection
192.168.1.31,192.168.1.190,80,tcp,http,0.146235,478,1919,SF,0,5,746,6,2239,1,injection
192.168.1.31,192.168.1.190,80,tcp,http,0.158055,234,1919,SF,0,5,502,6,2239,1,injection
192.168.1.31,192.168.1.190,80,tcp,http,0.121098,272,1919,SF,0,5,540,6,2239,1,injection
192.168.1.31,192.168.1.190,80,tcp,http,0.094367,353,1919,SF,0,6,673,6,2239,1,injection
192.168.1.31,192.168.1.190,80,tcp,http,0.211342,272,1919,SF,0,5,540,6,2239,1,injection
192.168.1.31,192.168.1.190,80,tcp,http,0.145606,452,1919,SF,0,5,720,6,2239,1,injection
192.168.1.31,192.168.1.190,80,tcp,http,0.145484,478,1919,SF,0,5,746,6,2239,1,injection
192.168.1.31,192.168.1.190,80,tcp,http,0.081915,272,1919,SF,0,6,592,6,2239,1,injection
192.168.1.31,192.168.1.190,80,tcp,http,0.213672,490,1919,SF,0,6,810,6,2239,1,injection
192.168.1.31,192.168.1.190,80,tcp,http,0.114977,266,1919,SF,0,5,534,6,2239,1,injection
192.168.1.31,192.168.1.190,80,tcp,http,0.165841,452,1919,SF,0,6,772,6,2239,1,injection
192.168.1.31,192.168.1.190,80,tcp,http,0.114497,266,1919,SF,0,6,586,6,2239,1,injection
192.168.1.31,192.168.1.190,80,tcp,http,0.261531,490,1919,SF,0,5,758,6,2239,1,injection
